ner_tag_id,study_id,tag,start_id,end_id,text,probability,model,norm_text,min,max,unit,per_weight_unit,weight_reference,per_time_unit,dose_type
3011,1543,Application area,56,86,treatment-resistant depression,0.9687696993350983,vera-bernhard,,,,,,,,
3012,1543,Application area,291,321,treatment-resistant depression,0.9671689867973328,vera-bernhard,,,,,,,,
3013,1543,Application area,323,326,TRD,0.9834845662117004,vera-bernhard,,,,,,,,
3014,1551,Dosage,580,590,0.75 mg/kg,0.9799747467041016,vera-bernhard,0.75 mg/kg,0.75,0.75,mg,kg,1.0,,relative_weight
3015,1551,Dosage,596,605,1.5 mg/kg,0.9730123579502106,vera-bernhard,1.5 mg/kg,1.5,1.5,mg,kg,1.0,,relative_weight
3016,1551,Dosage,873,882,1.5 mg/kg,0.9709061582883199,vera-bernhard,1.5 mg/kg,1.5,1.5,mg,kg,1.0,,relative_weight
3017,1567,Application area,13,39,Severe Opioid Use Disorder,0.8978191912174225,vera-bernhard,,,,,,,,
3018,1567,Application area,83,103,Opioid use disorders,0.9668318827946981,vera-bernhard,,,,,,,,
3019,1567,Application area,105,108,OUD,0.9578326940536499,vera-bernhard,,,,,,,,
3020,1567,Application area,298,301,OUD,0.9370135068893433,vera-bernhard,,,,,,,,
3021,1567,Application area,351,354,OUD,0.9318949580192566,vera-bernhard,,,,,,,,
3022,1596,Dosage,887,896,0.5 mg/kg,0.9826945761839548,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3023,1597,Application area,191,221,treatment resistant depression,0.8052454789479574,vera-bernhard,,,,,,,,
3024,1597,Dosage,581,590,0.5 mg/kg,0.9746311008930206,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3025,1615,Application area,25,50,major depressive episodes,0.9612425168355306,vera-bernhard,,,,,,,,
3026,1615,Application area,117,142,Major depressive episodes,0.9395085573196411,vera-bernhard,,,,,,,,
3027,1615,Application area,188,213,major depressive disorder,0.8511617581049601,vera-bernhard,,,,,,,,
3028,1615,Application area,218,243,bipolar I and II disorder,0.619342565536499,vera-bernhard,,,,,,,,
3029,1615,Application area,245,270,Major depressive episodes,0.916976273059845,vera-bernhard,,,,,,,,
3030,1615,Application area,408,433,major depressive episodes,0.8139249682426453,vera-bernhard,,,,,,,,
3031,1615,Application area,592,617,major depressive episodes,0.8326119184494019,vera-bernhard,,,,,,,,
3032,1639,Application area,247,296,treatment-resistant posttraumatic stress disorder,0.7079974859952927,vera-bernhard,,,,,,,,
3033,1639,Application area,298,302,PTSD,0.9320815205574036,vera-bernhard,,,,,,,,
3034,1641,Dosage,712,715,0mg,0.9529206156730652,vera-bernhard,0 mg,0.0,0.0,mg,,,,absolute
3035,1641,Dosage,717,721,50mg,0.9411235451698303,vera-bernhard,50 mg,50.0,50.0,mg,,,,absolute
3036,1641,Dosage,725,730,180mg,0.7318620085716248,vera-bernhard,180 mg,180.0,180.0,mg,,,,absolute
3037,1643,Dosage,424,428,2 mg,0.67388054728508,vera-bernhard,2 mg,2.0,2.0,mg,,,,absolute
3038,1643,Dosage,491,500,.42 mg/kg,0.9685504317283631,vera-bernhard,0.42 mg/kg,0.42,0.42,mg,kg,1.0,,relative_weight
3039,1643,Dosage,536,551,.0085 mg/kg/min,0.9214082360267639,vera-bernhard,0.0085 mg/kg/min,0.0085,0.0085,mg,kg,1.0,min,relative_weight_time
3040,1651,Application area,88,118,treatment-resistant depression,0.9185629785060883,vera-bernhard,,,,,,,,
3041,1657,Application area,42,55,uncooperative,0.5251415967941284,vera-bernhard,,,,,,,,
3042,1657,Dosage,626,633,6 mg/kg,0.9730051904916763,vera-bernhard,6 mg/kg,6.0,6.0,mg,kg,1.0,,relative_weight
3043,1659,Application area,419,434,acute agitation,0.5348877012729645,vera-bernhard,,,,,,,,
3044,1659,Application area,436,440,pain,0.7638165354728699,vera-bernhard,,,,,,,,
3045,1659,Application area,442,452,depression,0.7984582781791687,vera-bernhard,,,,,,,,
3046,1659,Application area,453,469,suicide ideation,0.7092433869838715,vera-bernhard,,,,,,,,
3047,1659,Dosage,592,605,0.1-0.3 mg/kg,0.9821274936199188,vera-bernhard,0.1-0.3 mg/kg,0.1,0.3,mg,kg,1.0,,relative_weight
3048,1659,Dosage,951,960,1-2 mg/kg,0.973545769850413,vera-bernhard,1-2 mg/kg,1.0,2.0,mg,kg,1.0,,relative_weight
3049,1659,Dosage,967,976,4-5 mg/kg,0.9564420978228251,vera-bernhard,4-5 mg/kg,4.0,5.0,mg,kg,1.0,,relative_weight
3050,1659,Dosage,1288,1297,0.5 mg/kg,0.974697341521581,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3051,1670,Application area,229,244,stress disorder,0.5180346369743347,vera-bernhard,,,,,,,,
3052,1670,Dosage,757,766,0.5 mg/kg,0.9862551291783651,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3053,1671,Application area,65,104,treatment resistant unipolar depression,0.9778440594673157,vera-bernhard,,,,,,,,
3054,1671,Application area,278,317,treatment resistant unipolar depression,0.9672558009624481,vera-bernhard,,,,,,,,
3055,1671,Application area,319,322,TRD,0.9765962362289429,vera-bernhard,,,,,,,,
3056,1671,Application area,521,524,TRD,0.9601816534996033,vera-bernhard,,,,,,,,
3057,1671,Dosage,665,674,0.5 mg/kg,0.9799007475376129,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3058,1684,Dosage,677,687,0.40 mg/kg,0.9874934752782186,vera-bernhard,0.40 mg/kg,0.4,0.4,mg,kg,1.0,,relative_weight
3059,1684,Dosage,719,731,0.21 mg/kg/h,0.9818686693906784,vera-bernhard,0.21 mg/kg/h,0.21,0.21,mg,kg,1.0,h,relative_weight_time
3060,1685,Application area,25,70,treatment-resistant major depressive disorder,0.9658557971318563,vera-bernhard,,,,,,,,
3061,1685,Application area,173,218,treatment-resistant major depressive disorder,0.9616461098194122,vera-bernhard,,,,,,,,
3062,1685,Application area,220,223,MDD,0.9724512696266174,vera-bernhard,,,,,,,,
3063,1685,Application area,309,339,treatment-resistant depression,0.6560987383127213,vera-bernhard,,,,,,,,
3064,1703,Application area,47,72,major depressive disorder,0.9798792203267416,vera-bernhard,,,,,,,,
3065,1703,Application area,261,286,major depressive disorder,0.9346979856491089,vera-bernhard,,,,,,,,
3066,1703,Application area,288,291,MDD,0.946658194065094,vera-bernhard,,,,,,,,
3067,1703,Application area,425,435,depression,0.8858636617660522,vera-bernhard,,,,,,,,
3068,1703,Application area,596,606,depression,0.9027339220046997,vera-bernhard,,,,,,,,
3069,1722,Application area,103,113,depression,0.8509820103645325,vera-bernhard,,,,,,,,
3070,1722,Application area,629,639,depression,0.7148232460021973,vera-bernhard,,,,,,,,
3071,1729,Application area,64,94,resistance unipolar depression,0.9613451759020487,vera-bernhard,,,,,,,,
3072,1729,Dosage,382,391,0.5 mg/kg,0.7034673790136973,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3073,1730,Application area,12,41,Obsessive compulsive disorder,0.9479844371477762,vera-bernhard,,,,,,,,
3074,1730,Dosage,210,219,0.5 mg/kg,0.9409640928109487,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3075,1730,Application area,1054,1063,treatment,0.6513779163360596,vera-bernhard,,,,,,,,
3076,1730,Application area,1084,1103,compulsive disorder,0.653685599565506,vera-bernhard,,,,,,,,
3077,1736,Application area,43,73,treatment-resistant depression,0.82131527364254,vera-bernhard,,,,,,,,
3078,1736,Application area,173,203,treatment-resistant depression,0.7830326706171036,vera-bernhard,,,,,,,,
3079,1736,Dosage,1781,1790,0.5 mg/kg,0.9251706798871359,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3080,1736,Application area,2741,2744,TRD,0.6615995764732361,vera-bernhard,,,,,,,,
3081,1737,Application area,42,72,Treatment-Resistant Depression,0.9738120138645172,vera-bernhard,,,,,,,,
3082,1737,Application area,132,162,treatment-resistant depression,0.9760120958089828,vera-bernhard,,,,,,,,
3083,1737,Application area,164,167,TRD,0.9748932123184204,vera-bernhard,,,,,,,,
3084,1737,Application area,246,249,TRD,0.9686797857284546,vera-bernhard,,,,,,,,
3085,1737,Application area,398,401,TRD,0.9736798405647278,vera-bernhard,,,,,,,,
3086,1737,Dosage,588,597,0.5 mg/kg,0.9809470276037852,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3087,1751,Dosage,440,446,100 mg,0.9765162467956543,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
3088,1755,Application area,43,73,treatment-resistant depression,0.9654100686311722,vera-bernhard,,,,,,,,
3089,1755,Application area,453,483,treatment-resistant depression,0.9447779208421707,vera-bernhard,,,,,,,,
3090,1755,Dosage,1037,1046,0.5 mg/kg,0.9865383605162302,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3091,1755,Dosage,1090,1100,0.75 mg/kg,0.9858787755171458,vera-bernhard,0.75 mg/kg,0.75,0.75,mg,kg,1.0,,relative_weight
3092,1762,Application area,24,73,treatment-resistant posttraumatic stress disorder,0.9166695475578308,vera-bernhard,,,,,,,,
3093,1762,Dosage,1396,1401,35 mg,0.966277003288269,vera-bernhard,35 mg,35.0,35.0,mg,,,,absolute
3094,1763,Application area,98,128,Treatment-Resistant Depression,0.9724674671888351,vera-bernhard,,,,,,,,
3095,1763,Application area,130,133,TRD,0.9777199029922485,vera-bernhard,,,,,,,,
3096,1763,Application area,202,232,Treatment-resistant depression,0.9673627465963364,vera-bernhard,,,,,,,,
3097,1763,Application area,234,237,TRD,0.9780116081237793,vera-bernhard,,,,,,,,
3098,1763,Application area,408,411,TRD,0.9653322696685791,vera-bernhard,,,,,,,,
3099,1763,Application area,682,685,TRD,0.9697405695915222,vera-bernhard,,,,,,,,
3100,1771,Application area,127,152,major depressive disorder,0.9024853706359863,vera-bernhard,,,,,,,,
3101,1771,Application area,386,396,depression,0.7998713850975037,vera-bernhard,,,,,,,,
3102,1771,Application area,514,539,major depressive disorder,0.6207902928193411,vera-bernhard,,,,,,,,
3103,1771,Application area,541,544,MDD,0.817683756351471,vera-bernhard,,,,,,,,
3104,1771,Dosage,620,629,0.1 mg/kg,0.9775583843390147,vera-bernhard,0.1 mg/kg,0.1,0.1,mg,kg,1.0,,relative_weight
3105,1771,Dosage,642,651,0.3 mg/kg,0.9767765402793884,vera-bernhard,0.3 mg/kg,0.3,0.3,mg,kg,1.0,,relative_weight
3106,1771,Dosage,1280,1289,0.3 mg/kg,0.9671662946542104,vera-bernhard,0.3 mg/kg,0.3,0.3,mg,kg,1.0,,relative_weight
3107,1771,Dosage,1744,1761,0.1 and 0.3 mg/kg,0.9744040429592132,vera-bernhard,0.1 and 0.3 mg/kg,0.1,0.3,mg,kg,1.0,,relative_weight
3108,1789,Application area,27,38,suicidality,0.91703200340271,vera-bernhard,,,,,,,,
3109,1789,Application area,102,113,Suicidality,0.9455668926239014,vera-bernhard,,,,,,,,
3110,1789,Application area,118,141,self-injurious behavior,0.8070315718650818,vera-bernhard,,,,,,,,
3111,1789,Application area,259,270,suicidality,0.938727617263794,vera-bernhard,,,,,,,,
3112,1789,Application area,275,298,self-injurious behavior,0.7844194918870926,vera-bernhard,,,,,,,,
3113,1789,Application area,410,420,depression,0.88652104139328,vera-bernhard,,,,,,,,
3114,1789,Application area,425,430,acute,0.5631557106971741,vera-bernhard,,,,,,,,
3115,1789,Application area,440,448,ideation,0.7830820083618164,vera-bernhard,,,,,,,,
3116,1789,Application area,610,633,self-injurious behavior,0.7612346410751343,vera-bernhard,,,,,,,,
3117,1789,Application area,638,649,suicidality,0.8796707391738892,vera-bernhard,,,,,,,,
3118,1789,Dosage,1077,1086,0.5 mg/kg,0.9860391020774841,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3119,1796,Application area,72,76,pain,0.7481043934822083,vera-bernhard,,,,,,,,
3120,1796,Application area,87,99,chronic pain,0.96892449259758,vera-bernhard,,,,,,,,
3121,1796,Application area,137,144,chronic,0.9512956738471985,vera-bernhard,,,,,,,,
3122,1796,Application area,146,157,neuropathic,0.8032524585723877,vera-bernhard,,,,,,,,
3123,1796,Application area,159,163,pain,0.9493432641029358,vera-bernhard,,,,,,,,
3124,1796,Application area,274,293,chronic pain relief,0.8160856366157532,vera-bernhard,,,,,,,,
3125,1796,Application area,414,451,Complex Regional Pain Syndrome type 1,0.8873518308003744,vera-bernhard,,,,,,,,
3126,1796,Application area,453,459,CRPS-1,0.9389048020044962,vera-bernhard,,,,,,,,
3127,1796,Dosage,633,639,5 mg/h,0.9773551970720291,vera-bernhard,5 mg/h,5.0,5.0,mg,,,h,relative_time
3128,1796,Dosage,648,650,kg,0.9322408437728882,vera-bernhard,,,,,,,,
3129,1796,Dosage,655,662,20 mg/h,0.9575258195400238,vera-bernhard,20 mg/h,20.0,20.0,mg,,,h,relative_time
3130,1797,Dosage,429,430,-,0.6140307188034058,vera-bernhard,,,,,,,,
3131,1797,Dosage,455,464,50-100 mg,0.9567775577306747,vera-bernhard,50-100 mg,50.0,100.0,mg,,,,absolute
3132,1798,Dosage,439,455,0.3 to 0.6 mg/kg,0.9711964905261994,vera-bernhard,0.3-0.6 mg/kg,0.3,0.6,mg,kg,1.0,,relative_weight
3133,1798,Dosage,545,550,25 mg,0.7527923583984375,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
3134,1802,Application area,96,114,Arterial Occlusive,0.6022576093673706,vera-bernhard,,,,,,,,
3135,1802,Application area,429,445,arterial disease,0.531593531370163,vera-bernhard,,,,,,,,
3136,1803,Dosage,762,771,0.41mg/kg,0.9808725476264953,vera-bernhard,0.41 mg/kg,0.41,0.41,mg,kg,1.0,,relative_weight
3137,1803,Dosage,776,785,0.71mg/kg,0.9792173981666565,vera-bernhard,0.71 mg/kg,0.71,0.71,mg,kg,1.0,,relative_weight
3138,1803,Dosage,1406,1415,0.71mg/kg,0.9761782169342041,vera-bernhard,0.71 mg/kg,0.71,0.71,mg,kg,1.0,,relative_weight
3139,1803,Dosage,1481,1490,0.41mg/kg,0.9813896059989929,vera-bernhard,0.41 mg/kg,0.41,0.41,mg,kg,1.0,,relative_weight
3140,1805,Application area,97,114,cocaine-dependent,0.8394442598025004,vera-bernhard,,,,,,,,
3141,1805,Application area,149,167,Cocaine dependence,0.7994018793106079,vera-bernhard,,,,,,,,
3142,1805,Application area,413,430,cocaine-dependent,0.8191759983698527,vera-bernhard,,,,,,,,
3143,1805,Dosage,686,695,.41 mg/kg,0.9534513831138611,vera-bernhard,0.41 mg/kg,0.41,0.41,mg,kg,1.0,,relative_weight
3144,1805,Dosage,699,708,.71 mg/kg,0.9226057410240174,vera-bernhard,0.71 mg/kg,0.71,0.71,mg,kg,1.0,,relative_weight
3145,1805,Dosage,788,793,mg/kg,0.9433635870615641,vera-bernhard,,,,,,,,
3146,1805,Dosage,814,823,.71 mg/kg,0.8733025908470153,vera-bernhard,0.71 mg/kg,0.71,0.71,mg,kg,1.0,,relative_weight
3147,1805,Dosage,1265,1274,.41 mg/kg,0.9313012838363648,vera-bernhard,0.41 mg/kg,0.41,0.41,mg,kg,1.0,,relative_weight
3148,1805,Dosage,1552,1561,.71 mg/kg,0.9485459446907043,vera-bernhard,0.71 mg/kg,0.71,0.71,mg,kg,1.0,,relative_weight
3149,1807,Application area,92,110,Cocaine Dependence,0.9465771317481995,vera-bernhard,,,,,,,,
3150,1807,Application area,420,437,cocaine-dependent,0.9164803822835287,vera-bernhard,,,,,,,,
3151,1807,Dosage,624,633,0.5 mg/kg,0.9791035056114197,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
3152,1808,Application area,90,110,cocaine use disorder,0.8388040860493978,vera-bernhard,,,,,,,,
3153,1814,Application area,76,106,treatment resistant depression,0.9686280886332194,vera-bernhard,,,,,,,,
3154,1814,Application area,519,548,treatment resistant depressed,0.9521901408831278,vera-bernhard,,,,,,,,
3155,1814,Application area,550,553,TRD,0.9750511646270752,vera-bernhard,,,,,,,,
3156,1819,Application area,90,120,Treatment-Resistant Depression,0.8653421401977539,vera-bernhard,,,,,,,,
3157,1819,Application area,205,230,major depressive disorder,0.8368430336316427,vera-bernhard,,,,,,,,
3158,1819,Application area,232,235,MDD,0.7617784142494202,vera-bernhard,,,,,,,,
3159,1819,Application area,399,429,treatment-resistant depression,0.8844681084156036,vera-bernhard,,,,,,,,
3160,1819,Application area,431,434,TRD,0.7643409371376038,vera-bernhard,,,,,,,,
3161,1819,Dosage,1251,1256,28 mg,0.7358660995960236,vera-bernhard,28 mg,28.0,28.0,mg,,,,absolute
3162,1819,Dosage,1267,1272,56 mg,0.8610462248325348,vera-bernhard,56 mg,56.0,56.0,mg,,,,absolute
3163,1819,Dosage,1286,1291,84 mg,0.8455813527107239,vera-bernhard,84 mg,84.0,84.0,mg,,,,absolute
3164,1819,Dosage,2170,2175,28 mg,0.6773265451192856,vera-bernhard,28 mg,28.0,28.0,mg,,,,absolute
3165,1819,Dosage,2199,2204,56 mg,0.9288961887359619,vera-bernhard,56 mg,56.0,56.0,mg,,,,absolute
3166,1819,Dosage,2229,2234,84 mg,0.9077373445034027,vera-bernhard,84 mg,84.0,84.0,mg,,,,absolute
3167,1819,Application area,2852,2855,TRD,0.6341066360473633,vera-bernhard,,,,,,,,
3168,1820,Application area,110,140,Treatment-Resistant Depression,0.8742153644561768,vera-bernhard,,,,,,,,
3169,1820,Application area,252,282,treatment-resistant depression,0.821072019636631,vera-bernhard,,,,,,,,
3170,1820,Application area,284,287,TRD,0.5057296752929688,vera-bernhard,,,,,,,,
3171,1820,Application area,548,551,TRD,0.5756964087486267,vera-bernhard,,,,,,,,
3172,1820,Dosage,1003,1014,56 or 84 mg,0.8707012832164764,vera-bernhard,56 or 84 mg,56.0,84.0,mg,,,,absolute
3173,1824,Application area,60,90,treatment-resistant depression,0.9555967301130295,vera-bernhard,,,,,,,,
3174,1824,Application area,105,136,borderline personality disorder,0.9692690571149191,vera-bernhard,,,,,,,,
3175,1824,Application area,139,170,Borderline personality disorder,0.9585839112599691,vera-bernhard,,,,,,,,
3176,1824,Application area,172,175,BPD,0.9402621388435364,vera-bernhard,,,,,,,,
3177,1824,Application area,238,268,treatment-resistant depression,0.9385949373245239,vera-bernhard,,,,,,,,
3178,1824,Application area,270,273,TRD,0.9631390571594238,vera-bernhard,,,,,,,,
3179,1824,Application area,291,294,BPD,0.7999333143234253,vera-bernhard,,,,,,,,
3180,1824,Application area,300,310,depression,0.8281789422035217,vera-bernhard,,,,,,,,
3181,1824,Application area,412,415,TRD,0.9572756290435791,vera-bernhard,,,,,,,,
3182,1824,Application area,483,486,BPD,0.778067946434021,vera-bernhard,,,,,,,,
3183,1824,Application area,743,746,TRD,0.5588995218276978,vera-bernhard,,,,,,,,
3184,1824,Dosage,903,916,0.5-0.75mg/kg,0.9844079679912991,vera-bernhard,0.5-0.75 mg/kg,0.5,0.75,mg,kg,1.0,,relative_weight
3185,1872,Application area,36,42,trauma,0.7782023549079895,vera-bernhard,,,,,,,,
3186,1872,Application area,858,862,PTSD,0.5401495099067688,vera-bernhard,,,,,,,,
3187,1877,Application area,128,138,depression,0.8618863821029663,vera-bernhard,,,,,,,,
3188,1877,Application area,143,150,anxiety,0.8342568874359131,vera-bernhard,,,,,,,,
3189,1877,Application area,345,355,depression,0.8154903054237366,vera-bernhard,,,,,,,,
3190,1877,Application area,360,367,anxiety,0.7236108779907227,vera-bernhard,,,,,,,,
3191,1877,Application area,535,545,depression,0.6065938472747803,vera-bernhard,,,,,,,,
3192,1877,Application area,550,557,anxiety,0.5388967990875244,vera-bernhard,,,,,,,,
3193,1882,Application area,63,113,major depressive and posttraumatic stress disorder,0.9191104471683502,vera-bernhard,,,,,,,,
3194,1882,Application area,220,236,major depressive,0.9586479961872101,vera-bernhard,,,,,,,,
3195,1882,Application area,238,241,MDD,0.972612202167511,vera-bernhard,,,,,,,,
3196,1882,Application area,247,276,posttraumatic stress disorder,0.9414102037747701,vera-bernhard,,,,,,,,
3197,1882,Application area,278,282,PTSD,0.9679994583129883,vera-bernhard,,,,,,,,
3198,1882,Application area,491,494,MDD,0.9389212727546692,vera-bernhard,,,,,,,,
3199,1882,Application area,502,506,PTSD,0.9317108988761902,vera-bernhard,,,,,,,,
3200,1892,Application area,37,56,Suicidal Depression,0.9566015303134918,vera-bernhard,,,,,,,,
3201,1892,Application area,324,349,Major Depressive Disorder,0.9044402440388998,vera-bernhard,,,,,,,,
3202,1892,Application area,351,354,MDD,0.9518308639526367,vera-bernhard,,,,,,,,
3203,1892,Application area,513,543,treatment-resistant depression,0.9263178259134293,vera-bernhard,,,,,,,,
3204,1892,Application area,545,548,TRD,0.9768274426460266,vera-bernhard,,,,,,,,
3205,1892,Application area,577,587,depressive,0.5496929287910461,vera-bernhard,,,,,,,,
3206,1892,Application area,614,631,suicidal ideation,0.8195194602012634,vera-bernhard,,,,,,,,
3207,1892,Application area,635,638,MDD,0.9467623829841614,vera-bernhard,,,,,,,,
3208,1892,Application area,669,676,suicide,0.8742692470550537,vera-bernhard,,,,,,,,
3209,1892,Application area,826,845,suicidal depression,0.9286493957042694,vera-bernhard,,,,,,,,
3210,1892,Application area,849,852,MDD,0.9545074701309204,vera-bernhard,,,,,,,,
3211,1892,Application area,857,860,TRD,0.9726027250289917,vera-bernhard,,,,,,,,
3212,1895,Dosage,728,739,0.005 mg/kg,0.9452870090802511,vera-bernhard,0.005 mg/kg,0.005,0.005,mg,kg,1.0,,relative_weight
3213,1895,Dosage,853,859,500 mg,0.7422463595867157,vera-bernhard,500 mg,500.0,500.0,mg,,,,absolute
3214,1895,Dosage,1061,1066,50 mg,0.9339705407619476,vera-bernhard,50 mg,50.0,50.0,mg,,,,absolute
3215,1895,Dosage,1079,1085,150 mg,0.9174414873123169,vera-bernhard,150 mg,150.0,150.0,mg,,,,absolute
3216,1895,Dosage,1592,1598,150 mg,0.754804253578186,vera-bernhard,150 mg,150.0,150.0,mg,,,,absolute
