study_id,task,label,probability,model,is_multilabel
4633,Data Collection,Unknown,1.0,manual_annotation,False
4639,Data Collection,Unknown,1.0,manual_annotation,False
4641,Data Collection,Unknown,1.0,manual_annotation,False
4652,Data Collection,Unknown,1.0,manual_annotation,False
4729,Data Collection,Unknown,1.0,manual_annotation,False
4826,Data Collection,Unknown,1.0,manual_annotation,False
4893,Data Collection,Unknown,1.0,manual_annotation,False
4922,Data Collection,Unknown,1.0,manual_annotation,False
4966,Data Collection,Unknown,1.0,manual_annotation,False
5001,Data Collection,Unknown,1.0,manual_annotation,False
5048,Data Collection,Unknown,1.0,manual_annotation,False
5071,Data Collection,Unknown,1.0,manual_annotation,False
5082,Data Collection,Unknown,1.0,manual_annotation,False
5107,Data Collection,Not applicable,1.0,manual_annotation,False
5154,Data Collection,Unknown,1.0,manual_annotation,False
5171,Data Collection,Unknown,1.0,manual_annotation,False
5213,Data Collection,Prospective,1.0,manual_annotation,False
5221,Data Collection,Not applicable,1.0,manual_annotation,False
5231,Data Collection,Unknown,1.0,manual_annotation,False
5246,Data Collection,Unknown,1.0,manual_annotation,False
5249,Data Collection,Unknown,1.0,manual_annotation,False
5328,Data Collection,Unknown,1.0,manual_annotation,False
5346,Data Collection,Retrospective,1.0,manual_annotation,False
5457,Data Collection,Unknown,1.0,manual_annotation,False
5495,Data Collection,Not applicable,1.0,manual_annotation,False
5628,Data Collection,Unknown,1.0,manual_annotation,False
5688,Data Collection,Unknown,1.0,manual_annotation,False
5828,Data Collection,Unknown,1.0,manual_annotation,False
5873,Data Collection,Unknown,1.0,manual_annotation,False
5901,Data Collection,Unknown,1.0,manual_annotation,False
5917,Data Collection,Unknown,1.0,manual_annotation,False
5919,Data Collection,Unknown,1.0,manual_annotation,False
6003,Data Collection,Prospective,1.0,manual_annotation,False
6016,Data Collection,Prospective,1.0,manual_annotation,False
6030,Data Collection,Unknown,1.0,manual_annotation,False
6047,Data Collection,Prospective,1.0,manual_annotation,False
6058,Data Collection,Prospective,1.0,manual_annotation,False
6072,Data Collection,Prospective,1.0,manual_annotation,False
6096,Data Collection,Prospective,1.0,manual_annotation,False
6146,Data Collection,Prospective,1.0,manual_annotation,False
6148,Data Collection,Prospective,1.0,manual_annotation,False
6157,Data Collection,Prospective,1.0,manual_annotation,False
6158,Data Collection,Prospective,1.0,manual_annotation,False
6162,Data Collection,Prospective,1.0,manual_annotation,False
6194,Data Collection,Prospective,1.0,manual_annotation,False
6198,Data Collection,Prospective,1.0,manual_annotation,False
6214,Data Collection,Prospective,1.0,manual_annotation,False
6227,Data Collection,Prospective,1.0,manual_annotation,False
6231,Data Collection,Prospective,1.0,manual_annotation,False
6234,Data Collection,Prospective,1.0,manual_annotation,False
6247,Data Collection,Prospective,1.0,manual_annotation,False
6261,Data Collection,Prospective,1.0,manual_annotation,False
6262,Data Collection,Prospective,1.0,manual_annotation,False
6266,Data Collection,Prospective,1.0,manual_annotation,False
6330,Data Collection,Not applicable,1.0,manual_annotation,False
6380,Data Collection,Unknown,1.0,manual_annotation,False
6383,Data Collection,Retrospective,1.0,manual_annotation,False
6456,Data Collection,Not applicable,1.0,manual_annotation,False
6507,Data Collection,Unknown,1.0,manual_annotation,False
6538,Data Collection,Unknown,1.0,manual_annotation,False
6541,Data Collection,Unknown,1.0,manual_annotation,False
6641,Data Collection,Prospective,1.0,manual_annotation,False
6643,Data Collection,Unknown,1.0,manual_annotation,False
6683,Data Collection,Retrospective,1.0,manual_annotation,False
6698,Data Collection,Unknown,1.0,manual_annotation,False
6713,Data Collection,Unknown,1.0,manual_annotation,False
6869,Data Collection,Unknown,1.0,manual_annotation,False
6870,Data Collection,Unknown,1.0,manual_annotation,False
6941,Data Collection,Unknown,1.0,manual_annotation,False
6986,Data Collection,Unknown,1.0,manual_annotation,False
7011,Data Collection,Unknown,1.0,manual_annotation,False
7035,Data Collection,Not applicable,1.0,manual_annotation,False
7050,Data Collection,Unknown,1.0,manual_annotation,False
7073,Data Collection,Unknown,1.0,manual_annotation,False
7113,Data Collection,Unknown,1.0,manual_annotation,False
7124,Data Collection,Unknown,1.0,manual_annotation,False
7168,Data Collection,Unknown,1.0,manual_annotation,False
7186,Data Collection,Unknown,1.0,manual_annotation,False
7240,Data Collection,Unknown,1.0,manual_annotation,False
7258,Data Collection,Unknown,1.0,manual_annotation,False
7268,Data Collection,Unknown,1.0,manual_annotation,False
7378,Data Collection,Retrospective,1.0,manual_annotation,False
7381,Data Collection,Unknown,1.0,manual_annotation,False
7406,Data Collection,Unknown,1.0,manual_annotation,False
7436,Data Collection,Retrospective,1.0,manual_annotation,False
7455,Data Collection,Unknown,1.0,manual_annotation,False
7484,Data Collection,Unknown,1.0,manual_annotation,False
7538,Data Collection,Unknown,1.0,manual_annotation,False
7578,Data Collection,Unknown,1.0,manual_annotation,False
7588,Data Collection,Unknown,1.0,manual_annotation,False
7608,Data Collection,Unknown,1.0,manual_annotation,False
7822,Data Collection,Unknown,1.0,manual_annotation,False
7890,Data Collection,Unknown,1.0,manual_annotation,False
7941,Data Collection,Unknown,1.0,manual_annotation,False
8052,Data Collection,Unknown,1.0,manual_annotation,False
8062,Data Collection,Unknown,1.0,manual_annotation,False
8100,Data Collection,Unknown,1.0,manual_annotation,False
8117,Data Collection,Unknown,1.0,manual_annotation,False
8119,Data Collection,Not applicable,1.0,manual_annotation,False
8156,Data Collection,Unknown,1.0,manual_annotation,False
8271,Data Collection,Unknown,1.0,manual_annotation,False
8319,Data Collection,Unknown,1.0,manual_annotation,False
8413,Data Collection,Unknown,1.0,manual_annotation,False
8477,Data Collection,Unknown,1.0,manual_annotation,False
8481,Data Collection,Unknown,1.0,manual_annotation,False
8600,Data Collection,Unknown,1.0,manual_annotation,False
8621,Data Collection,Unknown,1.0,manual_annotation,False
8634,Data Collection,Retrospective,1.0,manual_annotation,False
8760,Data Collection,Not applicable,1.0,manual_annotation,False
8795,Data Collection,Not applicable,1.0,manual_annotation,False
8837,Data Collection,Unknown,1.0,manual_annotation,False
8907,Data Collection,Unknown,1.0,manual_annotation,False
8918,Data Collection,Unknown,1.0,manual_annotation,False
8945,Data Collection,Unknown,1.0,manual_annotation,False
9124,Data Collection,Unknown,1.0,manual_annotation,False
9149,Data Collection,Unknown,1.0,manual_annotation,False
9174,Data Collection,Unknown,1.0,manual_annotation,False
9182,Data Collection,Unknown,1.0,manual_annotation,False
9257,Data Collection,Unknown,1.0,manual_annotation,False
9277,Data Collection,Unknown,1.0,manual_annotation,False
9340,Data Collection,Prospective,1.0,manual_annotation,False
9452,Data Collection,Unknown,1.0,manual_annotation,False
9472,Data Collection,Unknown,1.0,manual_annotation,False
9484,Data Collection,Unknown,1.0,manual_annotation,False
9570,Data Collection,Retrospective,1.0,manual_annotation,False
9573,Data Collection,Unknown,1.0,manual_annotation,False
9596,Data Collection,Unknown,1.0,manual_annotation,False
9612,Data Collection,Unknown,1.0,manual_annotation,False
9614,Data Collection,Prospective,1.0,manual_annotation,False
75,Data Collection,Prospective,1.0,manual_annotation,False
94,Data Collection,Unknown,1.0,manual_annotation,False
120,Data Collection,Unknown,1.0,manual_annotation,False
121,Data Collection,Unknown,1.0,manual_annotation,False
127,Data Collection,Prospective,1.0,manual_annotation,False
130,Data Collection,Prospective,1.0,manual_annotation,False
151,Data Collection,Prospective,1.0,manual_annotation,False
153,Data Collection,Prospective,1.0,manual_annotation,False
165,Data Collection,Prospective,1.0,manual_annotation,False
166,Data Collection,Prospective,1.0,manual_annotation,False
167,Data Collection,Prospective,1.0,manual_annotation,False
170,Data Collection,Unknown,1.0,manual_annotation,False
176,Data Collection,Retrospective,1.0,manual_annotation,False
178,Data Collection,Unknown,1.0,manual_annotation,False
216,Data Collection,Unknown,1.0,manual_annotation,False
218,Data Collection,Unknown,1.0,manual_annotation,False
319,Data Collection,Unknown,1.0,manual_annotation,False
377,Data Collection,Unknown,1.0,manual_annotation,False
379,Data Collection,Unknown,1.0,manual_annotation,False
394,Data Collection,Prospective,1.0,manual_annotation,False
497,Data Collection,Unknown,1.0,manual_annotation,False
512,Data Collection,Unknown,1.0,manual_annotation,False
514,Data Collection,Unknown,1.0,manual_annotation,False
518,Data Collection,Unknown,1.0,manual_annotation,False
528,Data Collection,Not applicable,1.0,manual_annotation,False
531,Data Collection,Not applicable,1.0,manual_annotation,False
532,Data Collection,Unknown,1.0,manual_annotation,False
558,Data Collection,Unknown,1.0,manual_annotation,False
586,Data Collection,Retrospective,1.0,manual_annotation,False
594,Data Collection,Unknown,1.0,manual_annotation,False
595,Data Collection,Retrospective,1.0,manual_annotation,False
602,Data Collection,Unknown,1.0,manual_annotation,False
612,Data Collection,Unknown,1.0,manual_annotation,False
624,Data Collection,Unknown,1.0,manual_annotation,False
640,Data Collection,Retrospective,1.0,manual_annotation,False
652,Data Collection,Not applicable,1.0,manual_annotation,False
698,Data Collection,Unknown,1.0,manual_annotation,False
717,Data Collection,Unknown,1.0,manual_annotation,False
718,Data Collection,Unknown,1.0,manual_annotation,False
751,Data Collection,Not applicable,1.0,manual_annotation,False
764,Data Collection,Unknown,1.0,manual_annotation,False
791,Data Collection,Unknown,1.0,manual_annotation,False
793,Data Collection,Unknown,1.0,manual_annotation,False
808,Data Collection,Retrospective,1.0,manual_annotation,False
814,Data Collection,Not applicable,1.0,manual_annotation,False
863,Data Collection,Unknown,1.0,manual_annotation,False
869,Data Collection,Unknown,1.0,manual_annotation,False
902,Data Collection,Unknown,1.0,manual_annotation,False
953,Data Collection,Unknown,1.0,manual_annotation,False
980,Data Collection,Unknown,1.0,manual_annotation,False
988,Data Collection,Unknown,1.0,manual_annotation,False
996,Data Collection,Unknown,1.0,manual_annotation,False
1041,Data Collection,Retrospective,1.0,manual_annotation,False
1052,Data Collection,Unknown,1.0,manual_annotation,False
1054,Data Collection,Prospective,1.0,manual_annotation,False
1097,Data Collection,Unknown,1.0,manual_annotation,False
1109,Data Collection,Unknown,1.0,manual_annotation,False
1148,Data Collection,Unknown,1.0,manual_annotation,False
1216,Data Collection,Unknown,1.0,manual_annotation,False
1220,Data Collection,Unknown,1.0,manual_annotation,False
1228,Data Collection,Unknown,1.0,manual_annotation,False
1237,Data Collection,Prospective,1.0,manual_annotation,False
1255,Data Collection,Unknown,1.0,manual_annotation,False
1272,Data Collection,Unknown,1.0,manual_annotation,False
1278,Data Collection,Unknown,1.0,manual_annotation,False
1286,Data Collection,Unknown,1.0,manual_annotation,False
1291,Data Collection,Unknown,1.0,manual_annotation,False
1293,Data Collection,Unknown,1.0,manual_annotation,False
1316,Data Collection,Unknown,1.0,manual_annotation,False
1329,Data Collection,Unknown,1.0,manual_annotation,False
1345,Data Collection,Unknown,1.0,manual_annotation,False
1364,Data Collection,Not applicable,1.0,manual_annotation,False
1369,Data Collection,Retrospective,1.0,manual_annotation,False
1388,Data Collection,Unknown,1.0,manual_annotation,False
1418,Data Collection,Not applicable,1.0,manual_annotation,False
1435,Data Collection,Unknown,1.0,manual_annotation,False
1437,Data Collection,Unknown,1.0,manual_annotation,False
1439,Data Collection,Unknown,1.0,manual_annotation,False
1443,Data Collection,Unknown,1.0,manual_annotation,False
1447,Data Collection,Unknown,1.0,manual_annotation,False
1455,Data Collection,Unknown,1.0,manual_annotation,False
1483,Data Collection,Prospective,1.0,manual_annotation,False
1511,Data Collection,Unknown,1.0,manual_annotation,False
1513,Data Collection,Unknown,1.0,manual_annotation,False
1537,Data Collection,Prospective,1.0,manual_annotation,False
1554,Data Collection,Unknown,1.0,manual_annotation,False
1649,Data Collection,Prospective,1.0,manual_annotation,False
1655,Data Collection,Prospective,1.0,manual_annotation,False
1745,Data Collection,Unknown,1.0,manual_annotation,False
1749,Data Collection,Unknown,1.0,manual_annotation,False
1765,Data Collection,Unknown,1.0,manual_annotation,False
1770,Data Collection,Unknown,1.0,manual_annotation,False
1787,Data Collection,Prospective,1.0,manual_annotation,False
1791,Data Collection,Unknown,1.0,manual_annotation,False
1799,Data Collection,Retrospective,1.0,manual_annotation,False
1806,Data Collection,Unknown,1.0,manual_annotation,False
1811,Data Collection,Retrospective,1.0,manual_annotation,False
1822,Data Collection,Unknown,1.0,manual_annotation,False
1848,Data Collection,Unknown,1.0,manual_annotation,False
1850,Data Collection,Unknown,1.0,manual_annotation,False
1864,Data Collection,Retrospective,1.0,manual_annotation,False
1866,Data Collection,Unknown,1.0,manual_annotation,False
1871,Data Collection,Prospective,1.0,manual_annotation,False
1874,Data Collection,Retrospective,1.0,manual_annotation,False
1886,Data Collection,Unknown,1.0,manual_annotation,False
1887,Data Collection,Unknown,1.0,manual_annotation,False
1891,Data Collection,Not applicable,1.0,manual_annotation,False
1903,Data Collection,Unknown,1.0,manual_annotation,False
1918,Data Collection,Unknown,1.0,manual_annotation,False
1948,Data Collection,Prospective,1.0,manual_annotation,False
1950,Data Collection,Prospective,1.0,manual_annotation,False
1961,Data Collection,Unknown,1.0,manual_annotation,False
1963,Data Collection,Not applicable,1.0,manual_annotation,False
1964,Data Collection,Not applicable,1.0,manual_annotation,False
1966,Data Collection,Unknown,1.0,manual_annotation,False
1981,Data Collection,Unknown,1.0,manual_annotation,False
1989,Data Collection,Unknown,1.0,manual_annotation,False
1990,Data Collection,Unknown,1.0,manual_annotation,False
2017,Data Collection,Unknown,1.0,manual_annotation,False
2031,Data Collection,Unknown,1.0,manual_annotation,False
2034,Data Collection,Not applicable,1.0,manual_annotation,False
2053,Data Collection,Unknown,1.0,manual_annotation,False
2102,Data Collection,Unknown,1.0,manual_annotation,False
2105,Data Collection,Unknown,1.0,manual_annotation,False
2112,Data Collection,Unknown,1.0,manual_annotation,False
2118,Data Collection,Prospective,1.0,manual_annotation,False
2136,Data Collection,Not applicable,1.0,manual_annotation,False
2150,Data Collection,Not applicable,1.0,manual_annotation,False
2176,Data Collection,Unknown,1.0,manual_annotation,False
2207,Data Collection,Unknown,1.0,manual_annotation,False
2225,Data Collection,Unknown,1.0,manual_annotation,False
2244,Data Collection,Unknown,1.0,manual_annotation,False
2245,Data Collection,Unknown,1.0,manual_annotation,False
2250,Data Collection,Unknown,1.0,manual_annotation,False
2301,Data Collection,Unknown,1.0,manual_annotation,False
2332,Data Collection,Retrospective,1.0,manual_annotation,False
2380,Data Collection,Prospective,1.0,manual_annotation,False
2382,Data Collection,Prospective,1.0,manual_annotation,False
2390,Data Collection,Prospective,1.0,manual_annotation,False
2396,Data Collection,Unknown,1.0,manual_annotation,False
2397,Data Collection,Prospective,1.0,manual_annotation,False
2411,Data Collection,Prospective,1.0,manual_annotation,False
2418,Data Collection,Prospective,1.0,manual_annotation,False
2419,Data Collection,Prospective,1.0,manual_annotation,False
2420,Data Collection,Prospective,1.0,manual_annotation,False
2423,Data Collection,Prospective,1.0,manual_annotation,False
2431,Data Collection,Unknown,1.0,manual_annotation,False
2439,Data Collection,Not applicable,1.0,manual_annotation,False
2477,Data Collection,Prospective,1.0,manual_annotation,False
